N,P,K,temperature,humidity,ph,rainfall,label
24,53,32,22.384034152177293,50.82643192446191,5.926059413217381,126.3195551288837,kidneybeans
25,41,27,22.232597317298353,49.282229290382425,6.39305367071648,124.8855961712773,kidneybeans
35,57,30,20.909993011557894,45.839021171684635,5.651113713768971,85.04098736637519,kidneybeans
32,41,22,19.375195975994664,40.73755087188444,6.89103563119168,131.4881843019995,kidneybeans
24,44,21,24.990934475710816,45.477291008961856,6.213070673044494,89.70911584159066,kidneybeans
24,55,31,22.870237719576217,55.46351449214362,6.450540848200091,143.55653621333477,kidneybeans
38,41,29,23.25776164245333,47.8603786663155,5.761344161198953,96.29570708851382,kidneybeans
35,54,33,17.319771972200257,55.45299575766049,6.89422969903436,98.3166051507954,kidneybeans
35,56,25,24.860293693843385,40.229968215774825,6.3853780725791545,145.9149066488771,kidneybeans
33,45,39,22.541096251937773,55.01599432521661,6.424689749244017,127.56369558460294,kidneybeans
37,59,35,21.42893214810504,51.81880886026792,6.456587033697864,94.16786374213282,kidneybeans
21,47,37,23.021450612421813,50.22572091843729,6.368933125482802,123.4312770311066,kidneybeans
27,44,20,15.907393868880623,46.30267378722675,6.998027368980476,122.64420673937464,kidneybeans
30,50,27,21.35066386484052,53.48110414228401,6.233507191261739,101.90707538160109,kidneybeans
22,56,31,15.274840353668546,57.125957797691804,6.600977906507799,125.67084338358299,kidneybeans
37,51,39,24.891153308863842,51.15825533134017,6.433095520776453,92.23196048994713,kidneybeans
25,44,20,17.66813674991993,59.583613282483775,5.632954118158151,81.03775904915854,kidneybeans
28,42,33,23.367130237916996,45.85456403355069,6.896414327145786,140.9303702156555,kidneybeans
32,57,28,20.873774207462404,42.7318065092086,6.94615439665799,122.75524933681372,kidneybeans
35,46,22,16.186539987186876,42.8654817152353,6.785524609405898,118.96141916866688,kidneybeans
20,49,23,24.599859969916125,46.14524909382147,6.2121724936872615,134.21968243412582,kidneybeans
21,54,36,17.96982325389253,53.801569785926404,5.791355798483223,115.36657641207803,kidneybeans
24,54,31,22.35837770301997,55.36735893818463,6.866598344905462,119.63539180078789,kidneybeans
30,58,21,17.5791599159747,56.351434832471824,5.81718422386071,75.86687619069453,kidneybeans
34,43,36,15.001070178574322,44.869116291037926,6.0195173454407715,145.80103913550317,kidneybeans
39,41,20,20.823470712244294,49.191565136528496,5.739830352636186,142.31438235772225,kidneybeans
31,52,25,21.127711474188338,40.25145595242473,6.490861914498851,141.6400849056037,kidneybeans
36,46,36,21.53262480926226,56.957112908702356,5.5664072530312865,79.70317967063464,kidneybeans
33,56,22,23.359110220799284,53.938471901809216,5.53080015434733,108.8255022320291,kidneybeans
23,50,39,16.700181047919415,56.793466807359025,6.91642164529288,127.89754176406059,kidneybeans
24,56,29,22.870974690676658,50.89557064142477,6.461308243895047,113.15267042238253,kidneybeans
21,59,27,21.07363373282358,58.46183725141498,5.503132079141659,148.7241433374757,kidneybeans
25,46,26,15.091944347122833,55.69448871746982,5.637247546947709,110.03171084244492,kidneybeans
24,41,30,20.81344728680214,48.345324472546864,6.312024473990913,105.6741050893531,kidneybeans
38,50,38,21.927646238154182,51.443093536416,5.706770589438614,118.8519647111955,kidneybeans
20,41,39,23.96283716531324,48.78172106631591,5.725412925869734,112.22388295571928,kidneybeans
27,42,35,24.856264397363386,43.83523185187351,6.569041091253283,126.86322286876924,kidneybeans
29,55,30,16.121138793018257,47.72355934990661,6.006573303762804,123.34201116658188,kidneybeans
33,44,34,22.406014220991192,46.090370950996736,6.422774988734668,149.4600741219918,kidneybeans
31,53,38,19.548865922674583,41.30516797904365,6.512279840392354,110.28875520515064,kidneybeans
31,54,28,18.415376848193873,42.55213058469415,6.670438596862936,139.12731522149033,kidneybeans
21,51,31,19.997208884452917,54.835943910970464,6.533916500913784,80.75122195757841,kidneybeans
39,45,21,24.49565825605501,48.433705372642564,5.676508628606655,84.246327937069,kidneybeans
25,41,21,19.750536667901393,51.93967453681253,6.371105382098888,118.44444380761185,kidneybeans
31,45,34,21.78817634067228,55.32031557119439,6.66215764947974,100.54816397368083,kidneybeans
29,58,38,22.78309892716149,54.02308896048756,6.691123666386565,90.75704271191717,kidneybeans
36,44,27,19.81817437726539,48.82704933445186,6.330311346678288,107.56077040320878,kidneybeans
37,58,26,23.755013337423293,46.87931522970787,6.928675583775845,145.4486383079717,kidneybeans
39,44,23,18.249317141112623,42.86964839995593,5.757631136494453,135.14845636731766,kidneybeans
22,49,39,20.97121400976592,54.35394154643873,6.973455340853859,80.34654107283667,kidneybeans
30,48,21,17.242002795466515,41.536168904572214,6.2772561251118955,96.6064420853786,kidneybeans
33,57,28,20.20279019007715,44.75204251457116,6.204511021923993,142.37424259905134,kidneybeans
36,44,36,15.902414424544036,41.88055586208664,5.935877915891988,119.70352611380626,kidneybeans
27,42,38,21.08307538918156,49.35156795833862,5.893635024175406,117.15018345198847,kidneybeans
30,42,39,23.118279937990888,42.493687317361314,6.9286426587082355,93.84547234994547,kidneybeans
38,43,33,16.501270826951888,42.28422760501678,5.66922623786111,83.78850555886862,kidneybeans
20,55,30,19.657182923503452,55.09560960503381,6.953315007679679,124.40933125856881,kidneybeans
37,59,35,20.336845808092264,41.716976543400335,6.0992332064319275,76.73937437895744,kidneybeans
27,56,32,19.377791311481666,44.4382894168556,6.092111009085242,121.40345408873745,kidneybeans
27,48,27,20.854157853109708,52.65061066759916,6.836612455164698,127.06276193917626,kidneybeans
34,50,39,19.36913330616178,43.02751730323127,5.851966858673999,90.15102307301802,kidneybeans
27,45,28,23.04401798007917,50.31825769405137,6.316207953233217,100.48326043213417,kidneybeans
39,57,24,20.84915261426783,54.63960080113916,6.017487090851022,74.59333923326557,kidneybeans
23,56,36,18.682772244314343,59.861230121211975,5.6561010627642005,96.86857017226836,kidneybeans
20,57,31,16.912423759571002,49.1422326990785,6.636235935705813,126.9848307984416,kidneybeans
33,42,20,17.1626816348013,46.21799436496879,6.733322561434683,126.24147840178068,kidneybeans
23,53,27,20.525830923267762,41.04972493968774,5.694129876035405,102.21367833095547,kidneybeans
27,49,25,21.406744599298335,54.88107491689505,6.883197931062819,148.89890749166904,kidneybeans
26,41,35,21.15194177440428,55.4217849942016,6.112088838172278,73.94065796478574,kidneybeans
39,54,26,31.926429008079108,55.88138265375296,6.083185157729533,97.99755793094292,pigeonpeas
28,51,36,22.34104676740469,56.18992274716403,6.855673720542535,94.31384138584322,pigeonpeas
23,45,23,34.311326355983454,51.80054395101082,5.898923655085601,92.81863665129399,pigeonpeas
31,58,36,20.182419622646115,54.26830747730082,6.390891646035746,68.46185269642504,pigeonpeas
32,41,37,22.713426107072156,45.60388096893002,6.139296986107746,77.76658869710232,pigeonpeas
22,47,38,25.520749223339664,45.52967454309267,7.013308000239036,80.51954390823501,pigeonpeas
29,45,28,29.718502434059978,60.01680980818789,7.465249789919495,92.5816749421955,pigeonpeas
35,49,35,33.53824613672868,56.93164281816142,7.359129588209921,97.56668781663727,pigeonpeas
35,43,27,30.002365453251464,64.83865951194376,5.647666004053162,70.20264053540774,pigeonpeas
26,56,31,31.60193057902066,54.534657658793385,7.070249374457552,72.04972844614826,pigeonpeas
27,46,20,23.15176124111871,41.49336746730023,5.899295033566672,84.04668243487279,pigeonpeas
27,42,36,24.821430468117686,59.25652368993748,7.1495951641470405,75.1117598597689,pigeonpeas
36,46,30,20.223117519174664,61.189883216252,7.1621479855324655,99.73495603825367,pigeonpeas
34,42,20,29.862892041526557,45.937646523942114,5.9111803774063905,77.88015398960172,pigeonpeas
35,57,22,25.571712565497993,43.275739742370504,5.995005088546635,89.58030586742154,pigeonpeas
24,54,34,28.36580263116125,46.06729249541281,6.900893221183685,64.58059921383389,pigeonpeas
36,56,29,27.278609404610982,47.707766549974544,6.530969064166563,76.37642859902485,pigeonpeas
25,49,22,24.81883997511358,64.04160581028077,5.779421877515394,86.20587081035659,pigeonpeas
30,45,25,29.91090168054318,57.1556108508979,6.477584101553827,79.51024059344273,pigeonpeas
30,56,29,34.209436590313715,56.12503002366769,5.946185096321579,86.9381164723427,pigeonpeas
33,57,29,24.545375217260975,44.61088645202809,6.1573348846926645,98.17645259525833,pigeonpeas
32,53,29,27.158572578275674,60.615363832656385,7.451351257949454,74.39978824446693,pigeonpeas
36,43,37,33.349228976164255,43.41088313632206,6.872949514588769,65.01264184833235,pigeonpeas
27,55,21,34.431504217255366,43.748698710901515,6.674815349811328,79.55645076591466,pigeonpeas
27,46,34,20.00422772421157,56.54406026530208,6.8816985692240324,83.79434322838684,pigeonpeas
36,46,29,27.534045210158766,47.75272719906792,6.434681836683009,81.32984089140355,pigeonpeas
38,46,39,32.162687010002266,50.07124834115898,5.543993150456325,61.28519778277158,pigeonpeas
24,56,22,34.867623394037174,55.88657971395576,7.348508719148164,95.6608129441871,pigeonpeas
26,54,38,30.64797841373498,61.42538238150772,5.646224191078531,98.8888910242524,pigeonpeas
22,57,24,32.3736689149917,58.710151263379664,6.585571531143108,67.4300363762351,pigeonpeas
36,45,29,26.270338905940733,49.22576049859736,6.058321463929909,61.602788148991245,pigeonpeas
37,47,21,21.944149398093494,57.93348481878614,6.8550894898829835,74.18144105496896,pigeonpeas
23,45,38,29.01812073786231,41.689683367716654,6.529274768648901,96.69736958693547,pigeonpeas
28,52,38,32.84950079906817,60.25929589576873,5.58954687230163,68.67220911018296,pigeonpeas
36,49,33,22.887990544860184,50.630348149075864,5.579541996882346,87.31684270463745,pigeonpeas
20,40,28,20.065802354683335,58.802621206012915,5.880574429005221,86.67337116708396,pigeonpeas
38,52,29,25.973280090118323,43.825366693766846,5.632760365137561,62.122781219937714,pigeonpeas
20,56,32,20.421693138315057,46.29760596228707,7.2223669732693345,65.14828429395352,pigeonpeas
32,50,32,21.34632599429645,52.71585362348805,5.743578477616344,63.03716326052125,pigeonpeas
30,58,20,30.034085249736208,50.14150122996368,6.80892879266773,70.8406622673831,pigeonpeas
28,45,26,20.12851168182322,55.12042666316558,6.198347564070021,95.8942405864882,pigeonpeas
31,57,36,27.47397486058186,50.053815020834776,5.814234743178994,78.96125065848975,pigeonpeas
25,42,25,29.875648089854074,40.38703358895331,6.9609909472087335,84.123322854766,pigeonpeas
24,40,22,26.942519534740974,64.08725895855254,7.499717861611441,64.66655868733498,pigeonpeas
22,48,23,32.27221267957498,55.28349619707551,6.5279889250290495,97.98918380866306,pigeonpeas
21,59,21,20.840069470752326,45.08802845518338,6.976510896383061,90.07764995684539,pigeonpeas
30,40,28,28.23272637908952,51.30387416443605,5.6076034892711135,60.882279564230124,pigeonpeas
20,45,27,33.334890817237,54.80710813372678,6.783396908472336,70.81443842646439,pigeonpeas
36,53,21,29.185200588758654,43.009756491256525,5.681110698381968,81.24430301506611,pigeonpeas
31,56,35,33.563671739228745,60.88542782018378,6.406789158614008,63.62573897754475,pigeonpeas
24,40,26,29.077016196011453,52.61499543433655,7.4882680689271615,64.92732542478926,pigeonpeas
33,40,24,26.852025057394645,64.23519055318769,6.270731504155038,84.55474873364204,pigeonpeas
30,51,34,22.80810034384543,53.76039989987404,7.2936492717647905,75.58073681453203,pigeonpeas
25,47,35,30.491557036002572,59.64687039181169,6.565141625911137,77.98842191954681,pigeonpeas
26,49,28,25.602801350448853,57.42222817492496,6.458181202817234,65.75473041926345,pigeonpeas
37,58,37,31.963471472658227,63.659790676308525,6.907369202734456,66.67140269052383,pigeonpeas
25,53,33,28.77160611208139,46.97787973032161,6.562526328186067,97.27376767529678,pigeonpeas
30,56,27,29.396142432985428,46.57659035515043,7.264209830258803,98.12703219350078,pigeonpeas
30,43,27,24.562839954451043,54.505806941913946,5.610609966481128,95.49782417672759,pigeonpeas
29,51,30,34.974777145525735,63.39298060512032,5.842655104017971,74.72789852458752,pigeonpeas
23,43,23,22.394496081454317,62.696356161464905,6.623421400784352,90.0002559396157,pigeonpeas
36,46,30,33.75357337536127,43.53181905950953,5.9567030893463055,95.94394965831012,pigeonpeas
30,48,36,25.937096461711885,49.53815520213501,7.379159148296804,75.35724411670105,pigeonpeas
38,54,22,31.34357668829498,54.48820986658569,7.386217782114185,95.26855447340586,pigeonpeas
21,53,29,30.1828867990372,63.99906983387653,6.910151296318377,86.95673085337515,pigeonpeas
25,40,32,23.33004533093523,53.11967262398078,7.352338257045789,97.78833048504023,pigeonpeas
20,53,21,20.39120181549238,52.02389687185507,6.110776792119227,90.41062429261078,pigeonpeas
33,52,36,30.66686317605826,44.87451404933299,7.173090647831492,67.90921086242437,pigeonpeas
23,50,26,23.272188731386613,64.59372486164035,5.880085866878097,97.09101379268195,pigeonpeas
23,48,39,20.810482951315848,56.82628946331,5.73675157604891,65.32933615524689,pigeonpeas
25,49,30,28.610968145779676,44.05858079913434,5.536174240175666,63.634653788393805,pigeonpeas
27,59,21,22.402210264656873,64.47451725662641,5.859341981716039,96.22579241520985,pigeonpeas
25,47,34,20.671765230664178,43.84861814449885,6.697539265008281,94.37615669466282,pigeonpeas
20,50,33,33.07449373006928,46.77134682777289,7.144343904810072,84.16214279471433,pigeonpeas
24,56,26,30.899381689842524,55.872630759821035,6.689712142112425,97.22179173101358,pigeonpeas
35,56,32,25.876206911408126,50.120732375132114,6.8776570419779475,84.68277263578678,pigeonpeas
39,43,24,29.288400073655225,43.449413234049615,7.061386323562599,60.73606315409849,pigeonpeas
20,43,33,26.22614244758772,40.22354887773134,6.735523178994748,87.18508331130316,pigeonpeas
34,47,26,22.687446416535543,42.743848678440045,6.855195886944241,63.36045647868638,pigeonpeas
37,42,37,22.323025605102558,46.78682390958416,7.222427901287321,71.93482004795801,pigeonpeas
28,41,37,20.856127016664967,42.485357377105935,5.961092765629876,85.66054607000464,pigeonpeas
28,56,22,30.6062076491244,57.37682996682784,5.658302297328252,63.53520197990937,pigeonpeas
34,49,36,22.825196892957486,54.79464931978597,6.892823706780594,84.61585481893354,pigeonpeas
31,41,24,23.150423892437612,62.6284062726377,6.63504195371517,75.49735575379131,pigeonpeas
37,59,30,20.188286897403177,63.68226791916166,6.8725110550351545,80.50483552179014,pigeonpeas
39,52,36,33.058653993668145,61.65667347627167,7.297433034249006,88.89863270129736,pigeonpeas
39,50,31,21.338823062774882,40.485337900428306,6.1070202113300285,97.1408035119267,pigeonpeas
32,57,27,24.407937058954353,43.8777779316,7.0583280842859875,72.18999659283061,pigeonpeas
30,55,31,34.1410124614511,44.177095663276916,7.204993447260388,73.07532926829424,pigeonpeas
29,54,20,23.735706607201244,59.742303739010964,7.083186167546042,72.16766674152369,pigeonpeas
25,51,33,26.83949392986345,52.42197599050199,6.051244257150069,75.474034127945,pigeonpeas
38,53,31,27.275688017541746,63.27685469805054,6.996638893138283,66.29863582108582,pigeonpeas
33,50,23,29.669268923179793,44.17674021543954,7.327238345809693,78.9433323967264,pigeonpeas
26,46,26,24.42803459522754,57.24559741684385,6.880360230157155,99.13418937475042,pigeonpeas
20,43,38,22.392083303816936,52.52316642530511,7.246823802268962,94.26277636803161,pigeonpeas
25,57,35,34.621389996979566,41.571001808088454,7.43601542423262,89.84047250367024,pigeonpeas
21,48,37,33.1017412613394,55.31742512620416,6.350637754173275,98.27149704457868,pigeonpeas
